Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Corresponding Author (2008-2022),% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,First Author (2008-2022),Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Last Author (2008-2022),Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,Corresponding Author (2008-2022),% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
SIERRA LEONE,49,1647,154,87.76,1.7903387755102043,46,21,20.41,0.0018783899667908321,2.04,93.88,16,18.37,0.0036391902207379883,33.61224489795919,16.33,2.04,0,12.24,0.0020412346053418694,57.45538979591837,2.04,Country/Region,3,10,1,0.0036727654717586974,1,1.93739866858181,9,1,n/a,8,0.0,5,6,2.04,n/a,40,18,18,2,0,14,28,5,42.86,3,32.65,45.0,0.0,35.0,6.12,12.5,16.33,7.5,10.2,36.73,1,8,4.08,0,57.14
MYANMAR,108,1505,155,75.0,0.6835611111111112,77,28,48.15,0.004140124824763467,0.93,71.3,17,29.63,0.0033254288295146766,13.935185185185185,4.63,1.85,0,32.41,0.004499047701569834,37.80163888888889,0.0,Country/Region,8,52,2,0.003356109310866326,0,0.8032194608298229,32,0,n/a,7,0.0,2,35,0.0,n/a,73,22,31,3,0,18,80,13,25.93,11,15.74,42.47,0.0,24.66,7.41,17.81,6.48,15.07,1.85,20.37,1,5,2.78,0,74.07
BELIZE,24,1386,156,79.17,2.09325,19,9,37.5,9.200277388363259E-4,12.5,79.17,3,29.17,0.0030624879453204933,57.75,25.0,0.0,0,29.17,9.997883781266298E-4,52.0772125,12.5,Country/Region,3,9,0,0.003090742528146663,3,3.328690881857545,7,0,n/a,4,0.0,0,7,0.0,n/a,21,4,12,3,0,3,15,4,37.5,2,12.5,57.14,0.0,14.29,12.5,19.05,16.67,9.52,0.0,16.67,3,6,12.5,0,62.5
HAITI,71,1341,157,80.28,0.9987295774647887,63,35,29.58,0.0027217487273907973,1.41,88.73,12,25.35,0.002963056518524373,18.887323943661972,11.27,4.23,0,11.27,0.00295770728529128,47.078769014084514,0.0,Country/Region,9,21,3,0.0029903937447652777,0,1.088659099462464,18,0,n/a,10,0.0,7,8,0.0,n/a,65,20,44,14,2,16,36,2,49.3,3,16.9,67.69,0.0,24.62,12.68,3.08,14.08,4.62,9.86,28.17,1,8,19.72,0,50.7
TAJIKISTAN,97,1331,158,71.13,0.5981742268041237,57,17,59.79,0.0037184454444634837,1.03,58.76,6,37.11,0.002940960645903013,13.721649484536082,6.19,0.0,0,49.48,0.004040811361595129,33.904161855670104,0.0,Country/Region,5,58,0,0.00296809401512497,0,0.7909113337354206,36,7,n/a,5,0.0,4,48,7.22,n/a,70,3,13,6,0,15,80,17,17.53,25,6.19,18.57,0.0,21.43,5.15,24.29,5.15,35.71,4.12,3.09,1,6,6.19,0,82.47
SURINAME,26,1170,159,100.0,1.5459346153846154,21,14,34.62,9.966967170726864E-4,3.85,80.77,9,23.08,0.0025852170966991174,45.0,11.54,0.0,0,34.62,0.001083104076303849,57.619953846153855,3.85,Country/Region,0,9,0,0.002609068367916014,1,2.593785102746139,6,0,n/a,3,0.0,2,9,0.0,n/a,24,12,13,5,0,5,12,2,53.85,4,34.62,54.17,0.0,20.83,0.0,8.33,11.54,16.67,7.69,46.15,1,3,19.23,0,46.15
HONDURAS,109,1148,160,66.06,0.6363339449541284,101,29,26.61,0.004178459313881647,0.0,92.66,12,31.19,0.0025366061769321255,10.53211009174312,3.67,2.75,1,15.6,0.004540705550658444,33.58872110091743,0.0,Country/Region,4,29,3,0.002560008962707337,0,0.6070673390321238,34,0,n/a,9,0.0,2,17,0.0,n/a,86,13,40,12,0,17,80,20,26.61,9,11.01,46.51,0.92,19.77,3.67,23.26,8.26,10.47,1.83,11.93,0,4,11.01,0,73.39
VATICAN,23,1102,161,91.3,1.5339739130434784,19,17,21.74,8.816932497181456E-4,4.35,82.61,2,8.7,0.0024349651628738696,47.91304347826087,26.09,0.0,0,13.04,9.581305290380202E-4,58.899365217391306,0.0,Country/Region,13,5,0,0.002457430206361921,0,2.761691964469802,2,0,n/a,15,0.0,4,3,0.0,n/a,18,6,16,2,0,1,6,0,73.91,1,8.7,88.89,0.0,5.56,56.52,0.0,65.22,5.56,17.39,26.09,1,6,8.7,0,26.09
PALESTINE,118,1065,162,78.81,0.6683627118644069,73,42,61.86,0.00452346971594527,0.0,61.86,26,27.12,0.0023532104341748377,9.025423728813559,5.93,0.0,4,54.24,0.00491562619245593,37.98530169491525,0.0,Country/Region,6,73,0,0.002374921206692782,0,0.5202224358615137,32,3,n/a,5,0.0,1,64,2.54,n/a,24,22,8,6,8,6,76,5,35.59,5,22.03,33.33,3.39,25.0,5.08,20.83,4.24,20.83,0.85,18.64,0,7,5.08,0,64.41
GUINEA BISSAU,36,990,163,94.44,1.1583694444444446,32,23,38.89,0.001380041608254489,2.78,88.89,15,30.56,0.0021874913895146377,27.5,11.11,0.0,1,27.78,0.0014996825671899448,58.49044444444444,0.0,Country/Region,2,14,0,0.002207673234390474,0,1.5850908961226404,11,0,n/a,6,0.0,2,10,0.0,n/a,35,19,18,5,2,15,13,2,63.89,0,41.67,51.43,2.78,42.86,5.56,5.71,16.67,0.0,5.56,52.78,1,4,13.89,0,36.11
SWAZILAND,57,914,164,85.96,1.0413666666666668,44,18,42.11,0.002185065879736274,0.0,77.19,11,31.58,0.002019562757592302,16.035087719298247,12.28,1.75,0,38.6,0.002374497398050746,50.18872280701754,0.0,Country/Region,1,24,1,0.0020381952891241344,0,0.9242571477231857,18,0,n/a,11,0.0,2,22,0.0,n/a,41,10,12,6,1,17,39,8,31.58,4,19.3,29.27,0.0,41.46,1.75,19.51,19.3,9.76,3.51,17.54,0,7,10.53,0,68.42
SEYCHELLES,42,887,165,83.33,0.8529214285714287,39,19,23.81,0.0016100485429635701,2.38,92.86,6,28.57,0.00195990390151463,21.11904761904762,2.38,0.0,1,16.67,0.0017496296617216022,50.73716904761905,0.0,Country/Region,7,10,0,0.001977986019095303,0,1.2172949132993784,12,0,n/a,6,0.0,5,7,0.0,n/a,38,9,26,5,0,10,23,1,45.24,1,14.29,68.42,2.38,26.32,16.67,2.63,14.29,2.63,11.9,21.43,1,1,11.9,0,54.76
BAHAMAS,35,836,166,80.0,0.9096914285714286,29,5,42.86,0.0013417071191363086,0.0,82.86,2,25.71,0.0018472149511456941,23.885714285714286,11.43,0.0,0,25.71,0.0014580247181013352,47.100519999999996,0.0,Country/Region,2,15,0,0.001864257397929733,0,1.3767646640608078,9,0,n/a,3,0.0,1,9,0.0,n/a,27,1,17,1,1,4,30,4,14.29,2,5.71,62.96,0.0,14.81,5.71,14.81,8.57,7.41,2.86,2.86,0,4,2.86,0,85.71
AFGHANISTAN,82,827,167,78.05,1.5572865853658537,58,30,51.22,0.00314342810769078,0.0,70.73,12,21.95,0.0018273286657864703,10.085365853658537,13.41,0.0,3,21.95,0.0034159436252659855,42.37523170731708,0.0,Country/Region,9,42,0,0.001844187641253456,0,0.581317149043647,18,0,n/a,7,0.0,3,18,0.0,n/a,61,12,22,6,0,16,52,16,36.59,7,14.63,36.07,3.66,26.23,10.98,26.23,8.54,11.48,3.66,14.63,0,11,7.32,0,63.41
GUINEA,48,812,168,77.08,0.9569812500000001,43,17,39.58,0.0018400554776726518,0.0,89.58,9,12.5,0.0017941848568544302,16.916666666666668,10.42,2.08,0,16.67,0.0019995767562532595,42.86198958333333,0.0,Country/Region,3,19,1,0.0018107380467929945,0,0.9750710664027152,6,0,n/a,3,0.0,5,8,0.0,n/a,41,13,16,5,0,8,31,12,35.42,5,18.75,39.02,0.0,19.51,6.25,29.27,6.25,12.2,10.42,27.08,0,5,10.42,0,64.58
ANGOLA,53,785,169,77.36,0.9746547169811323,47,23,45.28,0.002031727923263553,0.0,88.68,15,22.64,0.0017345260007767581,14.81132075471698,5.66,5.66,2,26.42,0.0022078660016963073,42.208515094339624,0.0,Country/Region,2,24,3,0.0017505287767641635,0,0.8537196250128801,12,2,n/a,11,0.0,5,14,3.77,n/a,45,19,23,4,0,9,30,10,43.4,3,28.3,51.11,3.77,20.0,3.77,22.22,20.75,6.67,9.43,35.85,0,3,7.55,0,56.6
TOGO,80,710,170,81.25,0.39236125000000005,53,23,65.0,0.0030667591294544195,0.0,66.25,9,50.0,0.0015688069561165584,8.875,1.25,1.25,4,51.25,0.0033326279270887663,30.56008875,0.0,Country/Region,7,52,1,0.0015832808044618548,0,0.5115520619304885,40,0,n/a,8,0.0,1,41,0.0,n/a,53,14,21,3,5,10,57,4,28.75,18,11.25,39.62,5.0,18.87,8.75,7.55,10.0,33.96,1.25,17.5,0,1,3.75,0,71.25
BHUTAN,38,691,171,86.84,0.8253078947368422,35,19,52.63,0.0014567105864908493,0.0,92.11,8,15.79,0.0015268247981359744,18.18421052631579,7.89,0.0,2,15.79,0.001582998265367164,51.62828157894737,0.0,Country/Region,2,20,0,0.00154091131814527,0,1.0481318748523873,6,0,n/a,6,0.0,0,6,0.0,n/a,30,9,13,7,0,9,19,5,50.0,3,21.05,43.33,5.26,30.0,5.26,16.67,15.79,10.0,0.0,23.68,0,3,18.42,0,50.0
SAINT KITTS & NEVIS,49,667,172,73.47,0.7364061224489796,36,13,46.94,0.0018783899667908321,0.0,73.47,5,34.69,0.0014737947038447104,13.612244897959183,10.2,2.04,0,42.86,0.0020412346053418694,41.80578571428572,0.0,Country/Region,6,23,1,0.0014873919670085312,0,0.7846052895835259,17,0,n/a,3,0.0,1,21,0.0,n/a,39,7,22,2,2,9,36,4,26.53,4,10.2,56.41,0.0,23.08,12.24,10.26,6.12,10.26,2.04,14.29,0,5,4.08,0,73.47
MAURITANIA,37,599,173,81.08,1.2086864864864864,34,16,45.95,0.001418376097372669,2.7,91.89,5,29.73,0.0013235427700194627,16.18918918918919,5.41,2.7,0,24.32,0.0015413404162785544,44.108475675675685,0.0,Country/Region,6,17,1,0.001335753805454438,0,0.9331395054323948,11,0,n/a,3,0.0,3,9,0.0,n/a,29,4,8,5,0,9,21,8,43.24,4,13.51,27.59,0.0,31.03,16.22,27.59,8.11,13.79,8.11,10.81,1,2,13.51,0,56.76
NORTH KOREA,56,552,174,78.57,0.6747250000000001,54,15,60.71,0.0021467313906180937,0.0,96.43,5,28.57,0.0012196921686990709,9.857142857142858,3.57,1.79,6,16.07,0.0023328395489621363,40.77280714285714,0.0,Country/Region,2,34,1,0.0012309450761449914,0,0.5681624510777257,16,0,n/a,4,0.0,0,9,0.0,n/a,38,3,12,2,8,10,41,9,26.79,7,8.93,31.58,10.71,26.32,3.57,23.68,7.14,18.42,0.0,5.36,0,2,3.57,0,73.21
LESOTHO,40,550,175,90.0,0.9075750000000001,27,9,65.0,0.0015333795647272097,0.0,67.5,6,37.5,0.0012152729941747988,13.75,10.0,2.5,0,55.0,0.0016663139635443832,47.07085,0.0,Country/Region,1,26,1,0.0012264851302169297,0,0.7925454480613202,15,0,n/a,6,0.0,0,22,0.0,n/a,29,8,18,2,0,5,31,3,22.5,3,15.0,62.07,0.0,17.24,2.5,10.34,15.0,10.34,0.0,20.0,0,4,5.0,0,77.5
DOMINICA,25,528,176,68.0,0.7026720000000001,17,5,32.0,9.583622279545061E-4,0.0,68.0,2,20.0,0.001166662074407807,21.12,8.0,0.0,0,28.0,0.0010414462272152396,42.17313600000001,0.0,Country/Region,2,8,0,0.0011774257250082526,0,1.217349808222188,5,0,n/a,0,0.0,0,7,0.0,n/a,20,3,12,1,1,5,20,2,20.0,1,8.0,60.0,0.0,25.0,8.0,10.0,0.0,5.0,0.0,12.0,0,2,4.0,0,80.0
LIBERIA,24,512,177,83.33,1.8011541666666668,19,12,33.33,9.200277388363259E-4,0.0,79.17,5,25.0,0.0011313086782136308,21.333333333333332,16.67,4.17,0,16.67,9.997883781266298E-4,55.909204166666676,0.0,Country/Region,3,8,1,0.0011417461575837602,0,1.2296462709315028,6,0,n/a,3,0.0,5,4,0.0,n/a,16,7,10,4,0,5,12,1,50.0,0,20.83,62.5,0.0,31.25,12.5,6.25,12.5,0.0,20.83,29.17,0,4,16.67,0,50.0
CHAD,24,489,178,79.17,2.6118916666666667,22,10,25.0,9.200277388363259E-4,4.17,91.67,3,16.67,0.0010804881711845029,20.375,12.5,0.0,2,12.5,9.997883781266298E-4,45.70010833333333,0.0,Country/Region,3,6,0,0.001090456779411052,0,1.1744082548545018,4,0,n/a,4,0.0,0,3,0.0,n/a,19,6,6,2,2,6,14,2,41.67,5,12.5,31.58,8.33,31.58,12.5,10.53,16.67,26.32,0.0,25.0,1,3,8.33,0,58.33
TURKMENISTAN,42,468,179,83.33,1.0229880952380954,36,15,57.14,0.0016100485429635701,0.0,85.71,12,26.19,0.0010340868386796468,11.142857142857142,14.29,4.76,1,9.52,0.0017496296617216022,51.74911428571429,0.0,Country/Region,2,24,2,0.0010436273471664057,0,0.6422705968704725,11,0,n/a,11,0.0,0,4,0.0,n/a,28,9,15,0,0,3,27,6,35.71,4,28.57,53.57,2.38,10.71,4.76,21.43,26.19,14.29,0.0,21.43,0,6,0.0,0,64.29
BURUNDI,28,446,180,92.86,0.5411750000000001,24,10,53.57,0.0010733656953090468,0.0,85.71,6,10.71,9.85475918912655E-4,15.928571428571429,7.14,0.0,1,21.43,0.0011664197744810682,35.88269285714286,0.0,Country/Region,2,15,0,9.945679419577286E-4,0,0.9181175839879191,3,0,n/a,4,0.0,0,6,0.0,n/a,20,5,9,1,2,8,18,2,35.71,1,21.43,45.0,3.57,40.0,7.14,10.0,14.29,5.0,0.0,17.86,0,2,3.57,0,64.29
ERITREA,11,357,181,100.0,0.6392545454545455,7,4,36.36,4.216793802999827E-4,0.0,63.64,3,45.45,7.888226525825512E-4,32.45454545454545,9.09,9.09,0,18.18,4.582363399747054E-4,47.14042727272727,0.0,Country/Region,0,4,1,7.961003481589889E-4,0,1.8706692559199427,5,0,n/a,2,0.0,0,2,0.0,n/a,4,4,0,1,3,3,7,0,36.36,1,27.27,0.0,0.0,75.0,0.0,0.0,18.18,25.0,0.0,36.36,0,1,9.09,0,63.64
SAN MARINO,18,355,182,77.78,0.8735722222222222,14,4,44.44,6.900208041272445E-4,0.0,77.78,2,38.89,7.844034780582792E-4,19.72222222222222,5.56,0.0,1,27.78,7.498412835949724E-4,50.62883888888889,0.0,Country/Region,0,8,0,7.916404022309274E-4,0,1.13678235984553,7,0,n/a,1,0.0,0,5,0.0,n/a,11,3,7,1,0,0,14,3,22.22,1,11.11,63.64,5.56,0.0,0.0,27.27,5.56,9.09,0.0,16.67,0,1,5.56,0,77.78
VANUATU,26,340,183,92.31,0.5308807692307693,23,6,38.46,9.966967170726864E-4,0.0,88.46,1,46.15,7.512596691262393E-4,13.076923076923077,0.0,0.0,0,15.38,0.001083104076303849,44.50757307692307,0.0,Country/Region,2,10,0,7.581908077704657E-4,0,0.7537495170373395,12,0,n/a,2,0.0,1,4,0.0,n/a,21,2,4,3,0,16,20,0,23.08,1,3.85,19.05,0.0,76.19,7.69,0.0,7.69,4.76,3.85,7.69,0,0,11.54,0,76.92
PALAU,12,323,184,91.67,1.5171333333333334,9,4,8.33,4.6001386941816295E-4,0.0,75.0,2,16.67,7.136966856699273E-4,26.916666666666668,16.67,0.0,1,33.33,4.998941890633149E-4,65.20214166666666,0.0,Country/Region,1,1,0,7.202812673819423E-4,0,1.5514677559018573,2,0,n/a,0,0.0,1,4,0.0,n/a,8,3,4,0,0,3,8,1,33.33,0,16.67,50.0,8.33,37.5,8.33,12.5,0.0,0.0,8.33,25.0,0,2,0.0,0,66.67
MALDIVES,16,300,185,75.0,1.56390625,13,5,50.0,6.133518258908839E-4,6.25,81.25,2,31.25,6.628761786407994E-4,18.75,12.5,0.0,0,31.25,6.665255854177533E-4,50.898700000000005,0.0,Country/Region,3,8,0,6.689918892092344E-4,0,1.0807437928108912,5,0,n/a,1,0.0,0,5,0.0,n/a,10,1,5,0,1,4,11,1,31.25,0,12.5,50.0,0.0,40.0,18.75,10.0,6.25,0.0,0.0,6.25,1,2,0.0,0,68.75
GUYANA,51,276,186,64.71,0.4157509803921569,31,14,50.98,0.0019550589450271928,0.0,60.78,9,27.45,6.098460843495354E-4,5.411764705882353,1.96,0.0,3,37.25,0.0021245503035190886,30.921349019607845,0.0,Country/Region,0,26,0,6.154725380724957E-4,0,0.31193232608188864,14,0,n/a,5,0.0,0,19,0.0,n/a,27,9,8,2,0,8,37,7,27.45,4,17.65,29.63,5.88,29.63,0.0,25.93,9.8,14.81,0.0,17.65,0,1,3.92,0,72.55
SOLOMON ISLANDS,15,255,187,93.33,1.9195,14,3,33.33,5.750173367727037E-4,0.0,93.33,2,26.67,5.634447518446795E-4,17.0,26.67,0.0,0,6.67,6.248677363291436E-4,58.490640000000006,0.0,Country/Region,1,5,0,5.686431058278493E-4,0,0.9798743721485415,4,0,n/a,0,0.0,2,1,0.0,n/a,13,2,4,0,0,5,12,0,20.0,4,13.33,30.77,0.0,38.46,6.67,0.0,0.0,30.77,13.33,13.33,0,4,0.0,0,80.0
CAPE VERDE,18,234,188,94.44,0.599938888888889,16,7,27.78,6.900208041272445E-4,0.0,88.89,1,27.78,5.170434193398234E-4,13.0,0.0,0.0,1,22.22,7.498412835949724E-4,42.90092777777778,0.0,Country/Region,3,5,0,5.218136735832029E-4,0,0.7493156963488846,5,0,n/a,3,0.0,1,4,0.0,n/a,11,1,5,2,0,4,11,1,38.89,1,5.56,45.45,5.56,36.36,16.67,9.09,16.67,9.09,5.56,5.56,0,0,11.11,0,61.11
NETHERLANDS ANTILLES,12,233,189,91.67,0.894775,10,5,58.33,4.6001386941816295E-4,0.0,83.33,0,41.67,5.148338320776875E-4,19.416666666666668,8.33,0.0,2,41.67,4.998941890633149E-4,55.73469166666667,0.0,Country/Region,3,7,0,5.195837006191721E-4,0,1.1191702387775009,5,0,n/a,0,0.0,0,5,0.0,n/a,9,2,4,0,0,3,7,0,41.67,2,0.0,44.44,16.67,33.33,25.0,0.0,0.0,22.22,0.0,16.67,0,1,0.0,0,58.33
MICRONESIA,14,214,190,78.57,0.4964,9,3,21.43,5.366828476545234E-4,0.0,64.29,0,42.86,4.728516740971035E-4,15.285714285714286,0.0,0.0,1,35.71,5.832098872405341E-4,41.36472857142858,0.0,Country/Region,1,3,0,4.7721421430258723E-4,0,0.8810635110915457,6,0,n/a,1,0.0,0,5,0.0,n/a,12,2,1,1,0,4,11,3,21.43,4,0.0,8.33,7.14,33.33,7.14,25.0,7.14,33.33,0.0,14.29,0,0,7.14,0,78.57
MARSHALL ISLANDS,7,207,191,71.43,1.0843285714285715,4,1,28.57,2.683414238272617E-4,0.0,57.14,0,0.0,4.573845632621515E-4,29.571428571428573,14.29,0.0,0,57.14,2.9160494362026704E-4,48.0858,0.0,Country/Region,0,2,0,4.6160440355437173E-4,0,1.7044873532331772,0,0,n/a,0,0.0,0,4,0.0,n/a,6,1,1,1,0,2,6,2,14.29,1,0.0,16.67,0.0,33.33,0.0,33.33,0.0,16.67,0.0,14.29,0,1,14.29,0,85.71
COOK ISLANDS,5,205,192,60.0,1.4034,5,0,20.0,1.9167244559090122E-4,0.0,100.0,0,40.0,4.5296538873787956E-4,41.0,40.0,0.0,0,20.0,2.082892454430479E-4,52.804680000000005,0.0,Country/Region,0,1,0,4.571444576263102E-4,0,2.363226426946482,2,0,n/a,0,0.0,0,1,0.0,n/a,4,0,3,0,0,1,5,0,0.0,0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0,100.0
SAMOA,8,185,193,75.0,0.986625,6,3,37.5,3.0667591294544197E-4,0.0,75.0,1,0.0,4.0877364349515963E-4,23.125,25.0,0.0,0,37.5,3.3326279270887664E-4,42.7869,0.0,Country/Region,0,3,0,4.1254499834569457E-4,0,1.332917344466766,0,0,n/a,0,0.0,1,3,0.0,n/a,5,2,2,2,0,1,5,0,37.5,2,12.5,40.0,0.0,20.0,0.0,0.0,0.0,40.0,12.5,25.0,0,2,25.0,0,62.5
EQUATORIAL GUINEA,6,154,194,83.33,0.91315,6,5,0.0,2.3000693470908148E-4,0.0,100.0,4,16.67,3.4027643836894366E-4,25.666666666666668,0.0,0.0,0,0.0,2.4994709453165744E-4,60.59566666666666,0.0,Country/Region,0,0,0,3.434158364607403E-4,0,1.4794181697144646,1,0,n/a,2,0.0,4,0,0.0,n/a,5,4,5,1,0,0,1,0,83.33,0,66.67,100.0,0.0,0.0,0.0,0.0,33.33,0.0,66.67,66.67,0,0,16.67,0,16.67
DJIBOUTI,12,142,195,83.33,0.41485,11,6,58.33,4.6001386941816295E-4,0.0,91.67,4,41.67,3.137613912233117E-4,11.833333333333334,0.0,0.0,2,33.33,4.998941890633149E-4,37.474291666666666,0.0,Country/Region,0,7,0,3.1665616089237094E-4,0,0.6820694159073181,5,0,n/a,5,0.0,0,4,0.0,n/a,9,6,3,0,0,2,6,1,50.0,3,33.33,33.33,16.67,22.22,0.0,11.11,41.67,33.33,0.0,50.0,0,0,0.0,0,50.0
TONGA,6,129,196,83.33,0.8233833333333335,6,5,33.33,2.3000693470908148E-4,0.0,100.0,2,16.67,2.8503675681554373E-4,21.5,16.67,0.0,0,16.67,2.4994709453165744E-4,52.041633333333344,0.0,Country/Region,3,2,0,2.876665123599708E-4,0,1.2392528824231552,1,0,n/a,0,0.0,1,1,0.0,n/a,4,2,3,0,0,1,1,0,83.33,0,33.33,75.0,0.0,25.0,50.0,0.0,0.0,0.0,16.67,33.33,0,1,0.0,0,16.67
KOSOVO,66,104,197,43.94,0.18965757575757577,30,12,69.7,0.002530076281799896,0.0,45.45,7,65.15,2.2979707526214378E-4,1.5757575757575757,0.0,0.0,1,63.64,0.002749418039848232,16.556663636363638,0.0,Country/Region,3,46,0,2.3191718825920125E-4,0,0.090826145011986,43,3,n/a,4,0.0,0,42,4.55,n/a,5,3,3,1,0,1,54,0,18.18,1,10.61,60.0,1.52,20.0,4.55,0.0,6.06,20.0,0.0,4.55,0,0,1.52,0,81.82
SOMALIA,7,99,198,85.71,0.6099714285714286,4,2,28.57,2.683414238272617E-4,0.0,57.14,2,0.0,2.187491389514638E-4,14.142857142857142,0.0,14.29,0,42.86,2.9160494362026704E-4,42.4052,0.0,Country/Region,0,2,1,2.2076732343904735E-4,0,0.8151896037202151,0,0,n/a,1,0.0,0,3,0.0,n/a,4,2,1,0,0,1,5,2,28.57,0,28.57,25.0,0.0,25.0,0.0,50.0,14.29,0.0,0.0,28.57,0,0,0.0,0,71.43
TUVALU,1,91,199,100.0,3.5216000000000003,1,1,0.0,3.8334489118180246E-5,0.0,100.0,1,0.0,2.010724408543758E-4,91.0,100.0,100.0,0,0.0,4.165784908860958E-5,98.39930000000001,0.0,Country/Region,0,0,1,2.029275397268011E-4,0,5.245209874442192,0,0,n/a,0,0.0,1,0,0.0,n/a,1,1,1,0,0,0,0,0,100.0,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0,1,0.0,0,0.0
ANTIGUA & BARBUDA,9,75,200,66.67,1.6458777777777778,6,1,11.11,3.4501040206362223E-4,0.0,66.67,0,22.22,1.6571904466019984E-4,8.333333333333334,11.11,11.11,0,33.33,3.749206417974862E-4,40.43077777777778,0.0,Country/Region,1,1,1,1.672479723023086E-4,0,0.48033057458261835,2,0,n/a,0,0.0,0,3,0.0,n/a,9,0,5,0,0,3,8,1,11.11,0,0.0,55.56,0.0,33.33,11.11,11.11,0.0,0.0,0.0,0.0,0,1,0.0,0,88.89
ANDORRA,7,75,200,71.43,0.41998571428571435,7,2,28.57,2.683414238272617E-4,0.0,100.0,1,71.43,1.6571904466019984E-4,10.714285714285714,0.0,0.0,0,14.29,2.9160494362026704E-4,34.478300000000004,0.0,Country/Region,0,2,0,1.672479723023086E-4,0,0.6175678816062236,5,0,n/a,2,0.0,0,1,0.0,n/a,5,0,2,1,0,2,5,0,28.57,1,14.29,40.0,0.0,40.0,0.0,0.0,28.57,20.0,0.0,0.0,0,0,14.29,0,71.43
COMOROS,5,51,202,80.0,0.35146,5,3,20.0,1.9167244559090122E-4,0.0,100.0,2,0.0,1.126889503689359E-4,10.2,0.0,0.0,1,0.0,2.082892454430479E-4,30.120820000000002,0.0,Country/Region,0,1,0,1.1372862116556986E-4,0,0.5879246232891248,0,0,n/a,1,0.0,0,0,0.0,n/a,3,3,1,0,0,1,2,1,60.0,0,40.0,33.33,20.0,33.33,0.0,33.33,20.0,0.0,0.0,60.0,0,0,0.0,0,40.0
SAINT VINCENT & GRENADINES,4,43,203,100.0,0.4947000000000001,2,0,75.0,1.5333795647272098E-4,0.0,50.0,0,50.0,9.50122522718479E-5,10.75,0.0,0.0,0,75.0,1.6663139635443832E-4,35.856575,0.0,Country/Region,0,3,0,9.588883745332361E-5,0,0.6196264412115776,2,0,n/a,0,0.0,0,3,0.0,n/a,3,0,3,0,0,0,4,0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,100.0
REUNION,1,41,204,100.0,1.1321,1,1,0.0,3.8334489118180246E-5,0.0,100.0,1,0.0,9.059307774757592E-5,41.0,0.0,0.0,0,0.0,4.165784908860958E-5,74.8994,0.0,Country/Region,0,0,0,9.142889152526204E-5,0,2.363226426946482,0,0,n/a,0,0.0,0,0,0.0,n/a,1,1,1,0,0,0,0,0,100.0,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0.0,0,0.0
SAO TOME & PRINCIPE,2,33,205,100.0,0.70155,2,1,50.0,7.666897823636049E-5,0.0,100.0,1,0.0,7.291637965048793E-5,16.5,0.0,0.0,0,0.0,8.331569817721916E-5,45.47585,0.0,Country/Region,0,1,0,7.358910781301579E-5,0,0.9510545376735843,0,0,n/a,0,0.0,0,0,0.0,n/a,2,1,1,0,0,0,1,0,50.0,1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0,0,0.0,0,50.0
SAINT LUCIA,4,30,206,50.0,1.1887,4,1,25.0,1.5333795647272098E-4,0.0,100.0,0,0.0,6.628761786407994E-5,7.5,0.0,0.0,0,0.0,1.6663139635443832E-4,43.476974999999996,0.0,Country/Region,1,1,0,6.689918892092343E-5,0,0.4322975171243565,0,0,n/a,0,0.0,0,0,0.0,n/a,3,0,1,0,0,2,3,0,25.0,0,0.0,33.33,0.0,66.67,25.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,75.0
